router,2,3,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,3,69564,69564,69564,69564,0,69564,0,0,W,0,0,0,0,0,0,0,0
router,2,3,4,69564,69564,69564,69564,0,69564,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,5,69564,69564,69564,69564,0,69564,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,69564,69564,69564,69564,0,69564,0,0,W,0,0,0,0,0,0,0,0
