System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-29,21:46:59.763,0.29,2.74,0.11,1.12,0.12,8.01,0.98,0.71,0.0000,0.0005, 17680,0.21,0.19,99,40,14982.70,5470.32,2601.78,5.48,136.95,0.58,14.40,0.05,1.36,0.04,1.17,0.05,2.85,0.98,0.88,0.0000,0.0011, 22520,0.14,0.01,96,37,2518.32,1844.98,2601.78,2.73,68.25,0.10,2.42,9.42,73.97,0.03,16.57,0.00,100.00,0.00,0.00,0.00,0.00,3.03,36.61,0.21,60.14,0.00,100.00,0.00,0.00,0.00,0.00,80.78,56.59,4.31 ,4.37 ,1541990.97 ,1564418.10 ,3.00,3.00,0.79,3.38,0.23,1.12,0.00,1.10,1.00,0.11,0.0000,0.0005,  3160,21.00,79.00,0.00,0.00,0.00,41,2058.10,609.45,2601.78,6.75,168.85,1.58,39.55,
2024-02-29,21:47:00.764,0.15,2.26,0.06,1.12,0.09,15.05,0.99,0.44,0.0000,0.0020, 18360,0.72,0.64,99,40,7559.01,3344.00,2598.40,4.52,113.02,0.29,7.27,0.04,1.65,0.03,1.17,0.02,2.23,0.99,0.81,0.0000,0.0010, 23200,0.45,0.01,97,36,2201.69,1335.63,2598.40,3.30,82.42,0.08,2.12,5.77,76.80,0.00,17.43,0.00,100.00,0.00,0.00,0.00,0.00,2.20,37.19,0.13,60.48,0.00,100.00,0.00,0.00,0.00,0.00,78.35,57.52,4.60 ,4.41 ,0.00 ,0.00 ,3.00,3.00,0.41,2.75,0.15,1.12,0.00,2.11,1.00,0.11,0.0000,0.0020,  3800,13.30,86.70,0.00,0.00,0.00,41,1060.18,385.52,2598.40,5.50,137.50,0.82,20.40,
2024-02-29,21:47:01.763,0.15,2.22,0.07,1.12,0.08,15.25,1.00,0.50,0.0000,0.0020, 17840,0.72,0.63,99,40,7611.75,3428.87,2594.84,4.44,110.99,0.29,7.33,0.04,1.70,0.02,1.19,0.01,2.06,0.99,0.78,0.0000,0.0010, 24280,0.43,0.01,97,36,2063.85,1217.05,2594.84,3.39,84.79,0.08,1.99,5.92,76.33,0.02,17.72,0.00,100.00,0.00,0.00,0.00,0.00,1.97,33.01,0.17,64.85,0.00,100.00,0.00,0.00,0.00,0.00,78.23,56.20,4.59 ,4.40 ,0.33 ,0.00 ,3.00,3.00,0.42,2.72,0.15,1.12,0.00,2.19,1.00,0.11,0.0000,0.0020,  3520,13.81,86.19,0.00,0.00,0.00,42,1086.99,399.75,2594.84,5.44,135.96,0.84,20.95,
2024-02-29,21:47:02.763,0.15,2.27,0.07,1.12,0.10,15.57,0.99,0.41,0.0000,0.0020, 18360,0.71,0.63,99,39,7684.67,3380.61,2595.06,4.55,113.66,0.30,7.40,0.04,1.68,0.03,1.18,0.01,2.08,0.99,0.84,0.0000,0.0009, 23880,0.42,0.01,96,35,2263.91,1350.75,2595.06,3.35,83.80,0.09,2.18,5.84,76.68,0.00,17.48,0.00,100.00,0.00,0.00,0.00,0.00,2.21,35.30,0.15,62.33,0.00,100.00,0.00,0.00,0.00,0.00,78.18,57.72,4.56 ,4.40 ,0.00 ,0.33 ,3.00,3.00,0.42,2.74,0.15,1.12,0.00,2.19,1.00,0.11,0.0000,0.0020,  4120,13.80,86.20,0.00,0.00,0.00,41,1093.54,399.32,2595.06,5.48,136.93,0.84,21.07,
2024-02-29,21:47:03.763,0.15,2.34,0.06,1.12,0.09,15.42,0.99,0.39,0.0000,0.0020, 18880,0.71,0.62,99,40,7585.66,3243.13,2597.60,4.68,116.95,0.29,7.30,0.04,1.66,0.03,1.17,0.01,2.07,0.99,0.86,0.0000,0.0009, 23760,0.42,0.01,96,36,2326.30,1397.20,2597.60,3.33,83.25,0.09,2.24,5.60,77.43,0.02,16.95,0.00,100.00,0.00,0.00,0.00,0.00,2.30,36.85,0.15,60.70,0.00,100.00,0.00,0.00,0.00,0.00,78.44,58.75,4.59 ,4.41 ,0.33 ,0.33 ,3.00,3.00,0.40,2.70,0.15,1.12,0.00,2.15,1.00,0.11,0.0000,0.0021,  4360,13.38,86.62,0.00,0.00,0.00,41,1046.06,387.59,2597.60,5.40,134.94,0.81,20.14,
2024-02-29,21:47:04.763,0.15,2.24,0.07,1.12,0.08,15.58,0.99,0.45,0.0000,0.0020, 18960,0.70,0.62,99,39,7747.94,3457.23,2598.19,4.48,112.05,0.30,7.46,0.04,1.66,0.02,1.18,0.02,2.11,0.99,0.80,0.0000,0.0010, 24000,0.43,0.01,96,35,2087.84,1254.22,2598.19,3.33,83.23,0.08,2.01,5.97,77.54,0.00,16.49,0.00,100.00,0.00,0.00,0.00,0.00,2.04,33.77,0.15,64.05,0.00,100.00,0.00,0.00,0.00,0.00,78.93,56.55,4.59 ,4.40 ,0.28 ,0.17 ,3.00,3.00,0.43,2.78,0.15,1.12,0.00,2.21,1.00,0.11,0.0000,0.0020,  4040,13.74,86.26,0.00,0.00,0.00,41,1108.69,398.26,2598.19,5.57,139.19,0.85,21.34,
2024-02-29,21:47:05.763,0.15,2.31,0.06,1.12,0.07,15.73,1.00,0.44,0.0000,0.0020, 19680,0.70,0.61,99,39,7739.81,3344.01,2597.71,4.63,115.73,0.30,7.45,0.04,1.70,0.03,1.18,0.02,2.04,0.99,0.85,0.0000,0.0009, 24280,0.44,0.01,97,37,2277.97,1337.37,2597.71,3.41,85.17,0.09,2.19,5.77,76.82,0.00,17.41,0.00,100.00,0.00,0.00,0.00,0.00,2.19,35.67,0.13,62.02,0.00,100.00,0.00,0.00,0.00,0.00,78.38,57.85,4.57 ,4.40 ,0.33 ,0.33 ,3.00,3.00,0.42,2.72,0.15,1.12,0.00,2.23,1.00,0.11,0.0000,0.0021,  4520,13.78,86.22,0.00,0.00,0.00,41,1086.89,399.14,2597.71,5.45,136.15,0.84,20.92,
2024-02-29,21:47:06.763,0.15,2.24,0.07,1.12,0.11,15.94,0.99,0.43,0.0000,0.0020, 18320,0.70,0.61,99,39,7780.97,3469.46,2597.15,4.49,112.14,0.30,7.49,0.04,1.65,0.03,1.18,0.01,2.09,0.99,0.82,0.0000,0.0010, 24280,0.43,0.01,96,34,2183.83,1319.77,2597.15,3.31,82.74,0.08,2.10,5.99,77.12,0.01,16.88,0.00,100.00,0.00,0.00,0.00,0.00,2.15,34.61,0.15,63.09,0.00,100.00,0.00,0.00,0.00,0.00,78.80,57.35,4.58 ,4.41 ,0.33 ,0.33 ,3.00,3.00,0.42,2.72,0.15,1.12,0.01,2.23,1.00,0.11,0.0000,0.0020,  3960,13.86,86.14,0.00,0.00,0.00,40,1090.11,401.40,2597.15,5.43,135.79,0.84,20.99,
2024-02-29,21:47:07.763,0.14,2.09,0.07,1.12,0.18,15.13,0.99,0.41,0.0000,0.0020, 19080,0.70,0.64,98,39,7409.93,3546.09,2596.71,4.18,104.48,0.29,7.13,0.05,1.34,0.03,1.15,0.10,2.65,0.96,0.82,0.0000,0.0011, 24040,0.50,0.04,89,36,2357.02,1764.92,2596.71,2.67,66.77,0.09,2.27,6.12,77.81,0.04,16.03,0.00,100.00,0.00,0.00,0.00,0.00,2.96,42.21,0.23,54.60,0.00,100.00,0.00,0.00,0.00,0.00,78.48,60.12,4.59 ,4.45 ,820080.99 ,819790.51 ,3.00,3.00,0.40,2.71,0.15,1.12,0.00,2.08,1.00,0.11,0.0000,0.0020,  3920,13.26,86.74,0.00,0.00,0.00,40,1040.80,383.95,2596.71,5.42,135.54,0.80,20.04,
2024-02-29,21:47:08.763,0.15,2.18,0.07,1.12,0.06,16.56,1.00,0.49,0.0000,0.0021, 18960,0.62,0.58,99,39,7826.06,3588.76,2597.25,4.36,109.04,0.30,7.53,0.03,1.62,0.02,1.21,0.04,2.06,0.98,0.62,0.0000,0.0012, 24920,0.46,0.01,97,35,1767.11,1091.66,2597.25,3.24,80.94,0.07,1.70,6.19,75.70,0.01,18.10,0.00,100.00,0.00,0.00,0.00,0.00,1.74,30.08,0.11,68.07,0.00,100.00,0.00,0.00,0.00,0.00,79.32,54.31,4.55 ,4.40 ,0.33 ,0.00 ,3.00,3.00,0.45,2.93,0.15,1.12,0.00,2.30,1.00,0.11,0.0000,0.0020,  4320,13.81,86.19,0.00,0.00,0.00,40,1172.30,400.01,2597.25,5.86,146.53,0.90,22.57,
2024-02-29,21:47:09.764,0.15,2.35,0.07,1.12,0.06,16.93,1.00,0.43,0.0000,0.0021, 20080,0.62,0.57,99,39,8044.66,3428.10,2599.40,4.69,117.33,0.31,7.74,0.04,1.69,0.03,1.18,0.01,2.01,1.00,0.84,0.0000,0.0009, 24240,0.43,0.01,97,36,2259.19,1339.35,2599.40,3.37,84.34,0.09,2.17,5.91,75.98,0.01,18.10,0.00,100.00,0.00,0.00,0.00,0.00,2.19,35.21,0.14,62.47,0.00,100.00,0.00,0.00,0.00,0.00,79.00,57.73,4.55 ,4.40 ,0.33 ,0.00 ,3.00,3.00,0.44,2.83,0.15,1.12,0.00,2.34,1.00,0.14,0.0000,0.0021,  4160,13.80,86.20,0.00,0.00,0.00,40,1130.86,399.99,2599.40,5.65,141.36,0.87,21.75,
